event_id,date,time_utc,datetime_utc,lat,lon,depth,moment_tensor_depth,strike1,dip1,rake1,strike2,dip2,rake2,n_fault_planes,ma,md,ml,mw,scalar_moment,mt_exponent,mt_mrr,mt_mtt,mt_mpp,mt_mrt,mt_mrp,mt_mtp,mt_1,mt_2,mt_3,mt_4,mt_5,mt_6,optimum_strike,optimum_dip,optimum_rake,instability,instability_max
72335455,2014-11-05,15:18:27.170000,2014-11-05T15:18:27.170000Z,41.9300,-119.6500,19.3400,11.0000,214.0000,83.0000,55.0000,114.0000,35.0000,168.0000,2,,3.7500,3.7800,3.8700,7830000000000000524288.0000,21,1.5698,-4.5786,3.0087,-3.1399,-5.4146,-2.4314,1.5698,-4.5786,3.0087,-3.1399,-5.4146,-2.4314,214.0000,83.0000,55.0000,0.9785,0.9785
72335995,2014-11-06,08:34:46.480000,2014-11-06T08:34:46.480000Z,41.9200,-119.6600,16.1100,8.0000,237.0000,61.0000,-61.0000,9.0000,40.0000,-131.0000,2,,4.5600,4.4000,4.3800,46200000000000002097152.0000,22,-3.2414,0.4945,2.7469,1.9995,0.5713,2.9054,-3.2414,0.4945,2.7469,1.9995,0.5713,2.9054,9.0000,40.0000,-131.0000,0.7664,0.7664
72336295,2014-11-06,15:58:01.760000,2014-11-06T15:58:01.760000Z,41.8900,-119.6700,13.6600,5.0000,241.0000,63.0000,-45.0000,355.0000,51.0000,-145.0000,2,,4.0800,3.9300,4.1800,23089999999999999475712.0000,22,-1.3434,-0.2598,1.6032,1.0227,-0.0181,1.4630,-1.3434,-0.2598,1.6032,1.0227,-0.0181,1.4630,355.0000,51.0000,-145.0000,0.8189,0.8189
72336775,2014-11-07,08:05:55.510000,2014-11-07T08:05:55.510000Z,41.8800,-119.7000,17.8200,3.5000,31.0000,54.0000,-49.0000,155.0000,53.0000,-132.0000,2,,4.4400,4.2800,4.5100,71960000000000002097152.0000,22,-5.0594,-2.6642,7.7236,-2.4933,0.0131,0.5823,-5.0594,-2.6642,7.7236,-2.4933,0.0131,0.5823,155.0000,53.0000,-132.0000,0.9291,0.9291
72339590,2014-11-11,08:35:32.340000,2014-11-11T08:35:32.340000Z,40.4000,-121.4800,4.2200,8.0000,348.0000,62.0000,-80.0000,147.0000,30.0000,-108.0000,2,,3.6100,3.7800,3.8500,7440999999999999737856.0000,21,-5.7023,-0.0165,5.7188,0.4516,-3.9715,-2.7281,-5.7023,-0.0165,5.7188,0.4516,-3.9715,-2.7281,348.0000,62.0000,280.0000,0.8885,0.8885
72341575,2014-11-12,14:42:55.750000,2014-11-12T14:42:55.750000Z,41.8800,-119.6700,17.1600,5.0000,200.0000,53.0000,-84.0000,10.0000,38.0000,-98.0000,2,,4.1900,4.2200,3.9900,12209999999999999475712.0000,22,-0.9778,-0.2672,1.2450,0.1415,0.2935,0.4600,-0.9778,-0.2672,1.2450,0.1415,0.2935,0.4600,200.0000,53.0000,276.0000,0.9098,0.9098
72342130,2014-11-13,06:36:07.430000,2014-11-13T06:36:07.430000Z,41.9000,-119.6400,17.3100,5.0000,35.0000,58.0000,-53.0000,160.0000,47.0000,-134.0000,2,,4.6700,4.4100,4.4200,53909999999999998427136.0000,22,-3.5783,-2.7217,6.3000,-0.8712,-1.0016,1.4773,-3.5783,-2.7217,6.3000,-0.8712,-1.0016,1.4773,160.0000,47.0000,-134.0000,0.9058,0.9058
72348431,2014-11-17,08:16:13.240000,2014-11-17T08:16:13.240000Z,41.9100,-119.6400,17.0800,8.0000,24.0000,56.0000,-53.0000,151.0000,48.0000,-132.0000,2,,3.8500,3.7400,3.8100,6568000000000000000000.0000,21,-4.6368,-2.6595,7.2964,-1.7808,-0.9650,-0.2960,-4.6368,-2.6595,7.2964,-1.7808,-0.9650,-0.2960,24.0000,56.0000,307.0000,0.8817,0.8965
72350151,2014-11-20,06:21:27.650000,2014-11-20T06:21:27.650000Z,36.8100,-121.5300,5.6100,5.0000,48.0000,89.0000,-34.0000,139.0000,56.0000,-178.0000,2,,3.6200,3.6300,3.6400,3528999999999999737856.0000,21,-0.0636,-2.8573,2.9210,-1.5657,-1.2477,0.3151,-0.0636,-2.8573,2.9210,-1.5657,-1.2477,0.3151,139.0000,56.0000,-178.0000,0.8499,0.8499
72350156,2014-11-20,06:26:49.290000,2014-11-20T06:26:49.290000Z,36.8100,-121.5400,6.2300,5.0000,224.0000,87.0000,17.0000,132.0000,73.0000,177.0000,2,,4.6800,4.4100,4.2300,27969999999999999475712.0000,22,0.2177,-2.7718,2.5541,-0.4956,-0.6539,-0.1949,0.2177,-2.7718,2.5541,-0.4956,-0.6539,-0.1949,224.0000,87.0000,17.0000,0.8866,0.8866
72351031,2014-11-21,17:20:28.550000,2014-11-21T17:20:28.550000Z,41.9000,-119.6400,16.7600,5.0000,15.0000,55.0000,-52.0000,141.0000,50.0000,-131.0000,2,,3.7900,3.8100,3.8400,7252000000000000000000.0000,21,-5.3173,-1.7255,7.0427,-2.7282,-1.1064,-1.9046,-5.3173,-1.7255,7.0427,-2.7282,-1.1064,-1.9046,15.0000,55.0000,308.0000,0.8675,0.8675
72359796,2014-12-04,05:24:52.450000,2014-12-04T05:24:52.450000Z,41.9000,-119.6400,10.7500,8.0000,166.0000,54.0000,-114.0000,23.0000,42.0000,-61.0000,2,,4.1700,4.2400,4.0900,16910000000000000524288.0000,22,-1.3462,-0.4851,1.8313,-0.3354,0.3603,0.1375,-1.3462,-0.4851,1.8313,-0.3354,0.3603,0.1375,166.0000,54.0000,246.0000,0.9319,0.9319
72359931,2014-12-04,13:09:06.420000,2014-12-04T13:09:06.420000Z,40.3900,-125.3800,24.0400,21.0000,93.0000,83.0000,170.0000,184.0000,80.0000,7.0000,2,,3.8900,3.6600,4.2900,33850000000000001572864.0000,22,-0.3559,-0.2165,0.5725,0.6250,-0.5945,-3.2677,-0.3559,-0.2165,0.5725,0.6250,-0.5945,-3.2677,184.0000,80.0000,7.0000,0.8366,0.8366
72360116,2014-12-04,19:28:37.750000,2014-12-04T19:28:37.750000Z,37.1100,-121.8100,3.6000,3.5000,86.0000,47.0000,81.0000,280.0000,43.0000,100.0000,2,,3.1500,3.1300,3.1900,748400000000000000000.0000,20,7.4640,-7.3330,-0.1310,0.5590,0.9140,0.4010,7.4640,-7.3330,-0.1310,0.5590,0.9140,0.4010,280.0000,43.0000,100.0000,0.6065,0.6065
72360741,2014-12-06,02:16:07.370000,2014-12-06T02:16:07.370000Z,36.7900,-121.5200,6.4300,8.0000,42.0000,88.0000,-24.0000,133.0000,66.0000,-178.0000,2,,4.1400,4.1400,3.9200,9351000000000000262144.0000,21,-0.2533,-8.3628,8.6161,-2.7583,-2.7021,-0.6462,-0.2533,-8.3628,8.6161,-2.7583,-2.7021,-0.6462,42.0000,88.0000,336.0000,0.9012,0.9012
72361051,2014-12-06,15:06:02.690000,2014-12-06T15:06:02.690000Z,37.3800,-118.5200,9.7400,11.0000,310.0000,84.0000,156.0000,43.0000,66.0000,6.0000,2,,3.6000,3.5300,3.3200,1209000000000000000000.0000,21,0.0020,-1.0826,1.0806,-0.2591,0.4637,-0.1524,0.0020,-1.0826,1.0806,-0.2591,0.4637,-0.1524,43.0000,66.0000,6.0000,0.8326,0.8326
72364941,2014-12-15,06:10:43.420000,2014-12-15T06:10:43.420000Z,36.4300,-120.4100,11.1000,8.0000,310.0000,84.0000,95.0000,90.0000,8.0000,51.0000,2,,3.4600,3.3700,3.4100,1627000000000000000000.0000,21,0.2766,-0.3375,0.0610,-1.2229,1.0034,0.2530,0.2766,-0.3375,0.0610,-1.2229,1.0034,0.2530,90.0000,8.0000,51.0000,0.6427,0.7095
72372181,2014-12-29,13:42:20.950000,2014-12-29T13:42:20.950000Z,40.3000,-124.5200,18.9300,24.0000,193.0000,86.0000,5.0000,103.0000,85.0000,176.0000,2,,3.2100,3.2400,3.6300,3511000000000000262144.0000,21,0.1652,-1.6307,1.4654,0.1375,-0.3149,-3.1309,0.1652,-1.6307,1.4654,0.1375,-0.3149,-3.1309,193.0000,86.0000,5.0000,0.9414,0.9414
72373456,2015-01-01,12:16:14.570000,2015-01-01T12:16:14.570000Z,40.4400,-125.7700,23.9000,24.0000,96.0000,85.0000,171.0000,187.0000,81.0000,5.0000,2,,5.2600,4.7900,5.3600,1341000000000000065011712.0000,24,0.0581,-0.3175,0.2593,0.1918,-0.1280,-1.2887,0.0581,-0.3175,0.2593,0.1918,-0.1280,-1.2887,187.0000,81.0000,5.0000,0.8730,0.8730
72374656,2015-01-03,14:44:52.650000,2015-01-03T14:44:52.650000Z,39.8100,-123.4800,8.1600,14.0000,357.0000,68.0000,-131.0000,243.0000,45.0000,-32.0000,2,,2.9600,,3.2700,1007000000000000000000.0000,21,-0.5528,-0.1902,0.7430,0.0474,-0.4657,0.6553,-0.5528,-0.1902,0.7430,0.0474,-0.4657,0.6553,357.0000,68.0000,229.0000,0.8800,0.8800
72374986,2015-01-04,03:18:08.180000,2015-01-04T03:18:08.180000Z,34.6100,-118.6100,2.4300,8.0000,230.0000,62.0000,65.0000,95.0000,37.0000,128.0000,2,,4.1800,4.4700,4.2500,29390000000000000524288.0000,22,2.1765,-2.4231,0.2466,-0.7982,-1.3262,-0.9614,2.1765,-2.4231,0.2466,-0.7982,-1.3262,-0.9614,95.0000,37.0000,128.0000,0.6052,0.8388
72375211,2015-01-04,09:56:43.600000,2015-01-04T09:56:43.600000Z,41.9100,-119.6500,18.7700,5.0000,37.0000,85.0000,-38.0000,131.0000,52.0000,-173.0000,2,,4.0000,3.8900,3.9900,11939999999999998951424.0000,22,-0.1957,-0.8421,1.0378,-0.4108,-0.5836,-0.1464,-0.1957,-0.8421,1.0378,-0.4108,-0.5836,-0.1464,37.0000,85.0000,322.0000,0.9433,0.9433
72375581,2015-01-05,01:47:22.470000,2015-01-05T01:47:22.470000Z,41.8900,-119.6500,16.8200,11.0000,185.0000,69.0000,-134.0000,74.0000,47.0000,-29.0000,2,,3.6400,,3.6400,3580999999999999737856.0000,21,-1.7884,0.2568,1.5316,-0.3864,1.8581,2.5684,-1.7884,0.2568,1.5316,-0.3864,1.8581,2.5684,185.0000,69.0000,226.0000,0.8699,0.8699
72381011,2015-01-14,10:44:35.040000,2015-01-14T10:44:35.040000Z,40.3200,-124.6100,16.1600,24.0000,188.0000,81.0000,12.0000,96.0000,78.0000,170.0000,2,,3.9900,3.8300,4.2800,32330000000000001572864.0000,22,0.1126,-0.8504,0.7377,0.4515,-0.7422,-3.0109,0.1126,-0.8504,0.7377,0.4515,-0.7422,-3.0109,188.0000,81.0000,12.0000,0.8852,0.8852
72383481,2015-01-20,13:21:36.970000,2015-01-20T13:21:36.970000Z,36.4300,-120.9700,9.3900,8.0000,114.0000,48.0000,82.0000,306.0000,42.0000,99.0000,2,,4.8600,4.7100,4.4300,54869999999999998427136.0000,22,4.8955,-4.2195,-0.6760,0.7197,0.0714,3.0437,4.8955,-4.2195,-0.6760,0.7197,0.0714,3.0437,306.0000,42.0000,99.0000,0.6943,0.6943
72384441,2015-01-22,09:09:16.910000,2015-01-22T09:09:16.910000Z,41.8800,-119.6400,17.5600,8.0000,160.0000,52.0000,-126.0000,30.0000,51.0000,-53.0000,2,,4.8600,4.5300,4.6800,130299999999999992659968.0000,23,-0.9556,-0.5127,1.4683,-0.3095,0.0569,0.1793,-0.9556,-0.5127,1.4683,-0.3095,0.0569,0.1793,160.0000,52.0000,234.0000,0.9300,0.9300
72387946,2015-01-28,21:08:53.710000,2015-01-28T21:08:53.710000Z,40.3200,-124.6100,16.8800,33.0000,195.0000,82.0000,14.0000,103.0000,76.0000,172.0000,2,,5.5100,5.0000,5.7200,4653999999999999987417088.0000,24,0.4346,-2.2772,1.8426,0.3091,-1.1861,-3.9727,0.4346,-2.2772,1.8426,0.3091,-1.1861,-3.9727,195.0000,82.0000,14.0000,0.9553,0.9553
72388416,2015-01-29,11:03:19.590000,2015-01-29T11:03:19.590000Z,41.9000,-119.6300,19.5300,3.5000,28.0000,79.0000,-59.0000,136.0000,32.0000,-159.0000,2,,4.1200,3.8700,4.3100,36570000000000001572864.0000,22,-1.1919,-1.1298,2.3217,-1.8588,-2.3498,-0.6449,-1.1919,-1.1298,2.3217,-1.8588,-2.3498,-0.6449,28.0000,79.0000,301.0000,0.9751,0.9751
72388626,2015-01-29,19:13:55.180000,2015-01-29T19:13:55.180000Z,40.3100,-124.5900,17.7000,24.0000,95.0000,83.0000,171.0000,186.0000,81.0000,7.0000,2,,3.8500,3.7600,4.2500,29290000000000001572864.0000,22,-0.0054,-0.5284,0.5339,0.4428,-0.4028,-2.8193,-0.0054,-0.5284,0.5339,0.4428,-0.4028,-2.8193,186.0000,81.0000,7.0000,0.8604,0.8604
72408335,2015-03-10,00:40:09.320000,2015-03-10T00:40:09.320000Z,38.8200,-122.8100,3.1200,8.0000,46.0000,62.0000,-40.0000,157.0000,55.0000,-146.0000,2,,3.0800,3.0100,3.4300,1742000000000000000000.0000,21,-0.8981,-0.6750,1.5731,-0.9837,0.0252,0.4574,-0.8981,-0.6750,1.5731,-0.9837,0.0252,0.4574,157.0000,55.0000,-146.0000,0.9409,0.9409
72408590,2015-03-10,07:06:34.830000,2015-03-10T07:06:34.830000Z,40.3300,-124.6600,13.6300,14.0000,198.0000,85.0000,-11.0000,289.0000,79.0000,-175.0000,2,,3.3800,3.5000,3.7900,6104999999999999737856.0000,21,0.1745,-3.6259,3.4513,0.9452,0.9734,-4.7960,0.1745,-3.6259,3.4513,0.9452,0.9734,-4.7960,198.0000,85.0000,349.0000,0.9773,0.9773
72408845,2015-03-10,17:07:23.640000,2015-03-10T17:07:23.640000Z,37.7500,-122.1400,4.6800,5.0000,87.0000,55.0000,76.0000,290.0000,37.0000,109.0000,2,,3.0700,2.9900,3.0400,456500000000000000000.0000,20,3.5370,-4.8940,1.3570,1.5200,0.2980,0.8350,3.5370,-4.8940,1.3570,1.5200,0.2980,0.8350,290.0000,37.0000,109.0000,0.6521,0.6521
72412550,2015-03-17,05:36:47.730000,2015-03-17T05:36:47.730000Z,40.1700,-121.0600,5.1000,8.0000,310.0000,85.0000,-160.0000,218.0000,70.0000,-6.0000,2,,3.7100,3.8400,3.7800,5843000000000000262144.0000,21,-0.6593,-5.0259,5.6852,1.6870,-0.9309,-1.2307,-0.6593,-5.0259,5.6852,1.6870,-0.9309,-1.2307,218.0000,70.0000,-6.0000,0.9472,0.9472
72418390,2015-03-27,13:30:14.330000,2015-03-27T13:30:14.330000Z,36.2300,-120.3500,10.4400,11.0000,306.0000,71.0000,81.0000,151.0000,21.0000,114.0000,2,,4.2200,4.0000,4.1100,17990000000000000524288.0000,22,1.0053,-0.4538,-0.5515,-1.1404,0.7864,0.7731,1.0053,-0.4538,-0.5515,-1.1404,0.7864,0.7731,151.0000,21.0000,114.0000,0.7419,0.7419
72424876,2015-04-02,07:06:03.870000,2015-04-02T07:06:03.870000Z,37.7900,-121.9900,9.8900,8.0000,330.0000,90.0000,171.0000,60.0000,81.0000,0.0000,2,,3.4400,3.4300,3.6100,3219000000000000262144.0000,21,-0.0814,-2.7146,2.7959,-0.2178,0.4644,1.5844,-0.0814,-2.7146,2.7959,-0.2178,0.4644,1.5844,330.0000,90.0000,171.0000,0.9632,0.9632
72428161,2015-04-08,05:06:43.720000,2015-04-08T05:06:43.720000Z,39.3600,-120.0200,-0.6800,1.5000,51.0000,88.0000,40.0000,319.0000,50.0000,177.0000,2,,3.4300,3.3800,3.4100,1619000000000000000000.0000,21,0.2357,-1.3832,1.1474,0.9391,0.4539,0.0943,0.2357,-1.3832,1.1474,0.9391,0.4539,0.0943,319.0000,50.0000,177.0000,0.7740,0.7786
72439615,2015-05-03,22:13:19.500000,2015-05-03T22:13:19.500000Z,37.9700,-122.0400,13.1400,11.0000,271.0000,79.0000,17.0000,177.0000,73.0000,169.0000,2,,3.8400,3.8500,3.6400,3600999999999999737856.0000,21,0.0551,-0.1251,0.0699,-1.1078,-0.7900,3.3507,0.0551,-0.1251,0.0699,-1.1078,-0.7900,3.3507,177.0000,73.0000,169.0000,0.9022,0.9022
72444186,2015-05-06,14:32:04.070000,2015-05-06T14:32:04.070000Z,37.9700,-122.0400,12.1200,14.0000,64.0000,85.0000,-21.0000,156.0000,69.0000,-175.0000,2,,3.4700,3.4900,3.5100,2328000000000000000000.0000,21,-0.3330,-1.4731,1.8060,-0.7428,-0.2674,1.4373,-0.3330,-1.4731,1.8060,-0.7428,-0.2674,1.4373,156.0000,69.0000,-175.0000,0.9824,0.9824
72451856,2015-05-19,18:36:01.620000,2015-05-19T18:36:01.620000Z,36.6600,-120.8700,-0.1200,1.5000,319.0000,65.0000,136.0000,71.0000,51.0000,33.0000,2,,4.0000,4.0300,3.8200,6640000000000000000000.0000,21,3.6635,-6.0732,2.4097,-0.6339,3.0363,2.6190,3.6635,-6.0732,2.4097,-0.6339,3.0363,2.6190,319.0000,65.0000,136.0000,0.8139,0.8139
72453246,2015-05-22,02:53:00.780000,2015-05-22T02:53:00.780000Z,38.4300,-122.2500,12.8300,5.0000,345.0000,89.0000,-177.0000,255.0000,87.0000,-1.0000,2,,4.4300,4.2300,4.0900,17020000000000001048576.0000,22,-0.1508,-0.7822,0.9331,0.0531,-0.0842,1.4669,-0.1508,-0.7822,0.9331,0.0531,-0.0842,1.4669,345.0000,89.0000,183.0000,0.9829,0.9829
72455721,2015-05-26,10:17:35.820000,2015-05-26T10:17:35.820000Z,40.6500,-124.7100,19.7200,14.0000,236.0000,85.0000,6.0000,145.0000,84.0000,175.0000,2,,4.2500,4.0000,4.3400,40020000000000003145728.0000,22,0.1738,-3.7823,3.6085,-0.1545,-0.4899,1.4435,0.1738,-3.7823,3.6085,-0.1545,-0.4899,1.4435,145.0000,84.0000,175.0000,0.9266,0.9266
72471991,2015-06-25,14:48:37.580000,2015-06-25T14:48:37.580000Z,36.6600,-120.8500,0.6700,1.5000,159.0000,71.0000,148.0000,261.0000,60.0000,22.0000,2,,3.0500,2.9700,2.8700,249000000000000000000.0000,20,1.0470,-1.5590,0.5120,-0.0250,-0.9320,1.9090,1.0470,-1.5590,0.5120,-0.0250,-0.9320,1.9090,159.0000,71.0000,148.0000,0.9902,0.9902
72483061,2015-07-10,03:29:49.160000,2015-07-10T03:29:49.160000Z,38.8100,-122.7900,3.0300,3.5000,32.0000,77.0000,-79.0000,173.0000,17.0000,-128.0000,2,,3.3900,3.5400,3.8300,6900000000000000000000.0000,21,-3.0589,-0.2335,3.2924,-3.4868,-4.9651,0.8230,-3.0589,-0.2335,3.2924,-3.4868,-4.9651,0.8230,173.0000,17.0000,-128.0000,0.7068,0.9549
72486601,2015-07-16,01:52:12.450000,2015-07-16T01:52:12.450000Z,41.9100,-119.6700,19.0900,8.0000,28.0000,65.0000,-51.0000,146.0000,45.0000,-143.0000,2,,4.2800,4.1800,4.3800,46479999999999995805696.0000,22,-2.7607,-2.3277,5.0884,-1.1283,-1.6143,-0.0706,-2.7607,-2.3277,5.0884,-1.1283,-1.6143,-0.0706,28.0000,65.0000,309.0000,0.9227,0.9227
72486611,2015-07-16,01:57:26.540000,2015-07-16T01:57:26.540000Z,41.9200,-119.6300,17.4900,5.0000,14.0000,69.0000,-85.0000,179.0000,21.0000,-104.0000,2,,4.0100,4.0200,3.9100,9172000000000000000000.0000,21,-3.7695,-4.3465,8.1161,-1.3384,-6.6903,2.1212,-3.7695,-4.3465,8.1161,-1.3384,-6.6903,2.1212,179.0000,21.0000,-104.0000,0.7299,0.9234
72488831,2015-07-19,01:36:06.880000,2015-07-19T01:36:06.880000Z,39.4500,-120.2800,7.7900,11.0000,357.0000,78.0000,-24.0000,92.0000,66.0000,-167.0000,2,,3.2500,3.3900,3.1900,761200000000000000000.0000,20,-0.2440,0.3140,-0.0700,-2.1300,-3.3760,-6.6090,-0.2440,0.3140,-0.0700,-2.1300,-3.3760,-6.6090,357.0000,78.0000,336.0000,0.8924,0.8924
72490826,2015-07-21,09:41:14.480000,2015-07-21T09:41:14.480000Z,37.5800,-121.9700,8.3700,5.0000,351.0000,69.0000,151.0000,91.0000,63.0000,23.0000,2,,4.1100,4.1400,3.9800,11459999999999998951424.0000,22,0.3943,-0.3294,-0.0648,0.2501,0.4391,0.9625,0.3943,-0.3294,-0.0648,0.2501,0.4391,0.9625,351.0000,69.0000,151.0000,0.9065,0.9065
72495151,2015-07-27,01:05:34.120000,2015-07-27T01:05:34.120000Z,41.9200,-119.6600,17.8400,8.0000,29.0000,78.0000,-69.0000,147.0000,24.0000,-150.0000,2,,4.2600,4.1600,4.5900,94389999999999998427136.0000,22,-3.0295,-2.7625,5.7921,-3.9510,-7.0346,0.4336,-3.0295,-2.7625,5.7921,-3.9510,-7.0346,0.4336,147.0000,24.0000,-150.0000,0.7590,0.9697
72507396,2015-08-17,13:49:17.320000,2015-08-17T13:49:17.320000Z,37.8400,-122.2300,4.6900,5.0000,233.0000,90.0000,9.0000,143.0000,81.0000,180.0000,2,,4.1700,4.0900,4.0100,12720000000000000000000.0000,22,0.0011,-1.2036,1.2025,-0.1610,-0.1343,0.3560,0.0011,-1.2036,1.2025,-0.1610,-0.1343,0.3560,143.0000,81.0000,180.0000,0.9068,0.9068
72510456,2015-08-22,13:34:48.830000,2015-08-22T13:34:48.830000Z,37.6000,-118.7900,4.7600,5.0000,134.0000,77.0000,-126.0000,26.0000,38.0000,-22.0000,2,,3.8400,3.8400,3.6600,3812000000000000000000.0000,21,-1.3853,-1.5402,2.9255,-2.0065,1.8022,-1.0454,-1.3853,-1.5402,2.9255,-2.0065,1.8022,-1.0454,26.0000,38.0000,-22.0000,0.7685,0.7893
72511186,2015-08-23,17:41:18.670000,2015-08-23T17:41:18.670000Z,38.7800,-122.7400,3.5100,5.0000,200.0000,90.0000,177.0000,290.0000,87.0000,0.0000,2,,3.7500,3.8300,3.8300,6903000000000000262144.0000,21,-1.2678,5.1125,-3.8446,-0.2598,-0.3366,5.2369,-1.2678,5.1125,-3.8446,-0.2598,-0.3366,5.2369,200.0000,90.0000,177.0000,0.9868,0.9868
72515311,2015-08-29,08:13:14.110000,2015-08-29T08:13:14.110000Z,39.4800,-123.6000,5.0500,8.0000,66.0000,86.0000,-13.0000,157.0000,77.0000,-176.0000,2,,3.4700,3.5200,3.5600,2716000000000000000000.0000,21,-0.0855,-1.8726,1.9581,-0.6114,-0.0705,1.8234,-0.0855,-1.8726,1.9581,-0.6114,-0.0705,1.8234,157.0000,77.0000,-176.0000,0.9958,0.9958
72521891,2015-09-08,02:15:18.700000,2015-09-08T02:15:18.700000Z,38.7100,-118.7400,-2.0900,8.0000,164.0000,76.0000,-149.0000,66.0000,60.0000,-16.0000,2,,4.0200,4.2600,4.0400,14110000000000000524288.0000,22,-0.4062,-0.5765,0.9827,-0.3581,0.5419,0.9227,-0.4062,-0.5765,0.9827,-0.3581,0.5419,0.9227,164.0000,76.0000,211.0000,0.9905,0.9905
72525201,2015-09-14,13:55:48.580000,2015-09-14T13:55:48.580000Z,41.8900,-119.6300,14.9300,8.0000,29.0000,54.0000,-54.0000,158.0000,49.0000,-129.0000,2,,4.8900,4.7200,4.7500,167799999999999985319936.0000,23,-1.2021,-0.7218,1.9239,-0.3781,-0.1378,0.1819,-1.2021,-0.7218,1.9239,-0.3781,-0.1378,0.1819,158.0000,49.0000,-129.0000,0.9150,0.9150
72530941,2015-09-27,02:44:01.580000,2015-09-27T02:44:01.580000Z,41.9200,-119.7100,3.4700,3.5000,192.0000,56.0000,-102.0000,32.0000,35.0000,-73.0000,2,,3.9700,4.1600,4.1700,22490000000000001572864.0000,22,-1.9495,0.0910,1.8585,-0.0277,0.8679,0.8342,-1.9495,0.0910,1.8585,-0.0277,0.8679,0.8342,192.0000,56.0000,258.0000,0.8930,0.8930
72532161,2015-09-28,21:36:40.160000,2015-09-28T21:36:40.160000Z,39.4400,-122.9900,7.9900,8.0000,352.0000,88.0000,-177.0000,262.0000,87.0000,-2.0000,2,,3.7100,3.6100,3.9100,9119000000000000262144.0000,21,-0.7513,-2.1201,2.8714,0.3101,-0.4112,8.7538,-0.7513,-2.1201,2.8714,0.3101,-0.4112,8.7538,352.0000,88.0000,183.0000,0.9391,0.9391
72536565,2015-10-14,10:58:41.190000,2015-10-14T10:58:41.190000Z,37.7900,-121.9600,7.9600,8.0000,138.0000,83.0000,148.0000,233.0000,58.0000,8.0000,2,,2.8100,2.6200,3.0800,513000000000000000000.0000,20,1.1890,-4.8870,3.6980,1.8110,-1.7930,1.0330,1.1890,-4.8870,3.6980,1.8110,-1.7930,1.0330,233.0000,58.0000,8.0000,0.8105,0.8436
72536780,2015-10-14,15:14:04.350000,2015-10-14T15:14:04.350000Z,37.7900,-121.9600,8.3400,8.0000,327.0000,87.0000,-160.0000,236.0000,70.0000,-3.0000,2,,2.9500,,3.1700,699100000000000000000.0000,20,-0.1960,-5.9030,6.0990,1.5880,-1.8270,2.6400,-0.1960,-5.9030,6.0990,1.5880,-1.8270,2.6400,327.0000,87.0000,200.0000,0.9364,0.9364
72537675,2015-10-15,13:10:20.920000,2015-10-15T13:10:20.920000Z,37.7900,-121.9600,8.5200,8.0000,153.0000,89.0000,159.0000,243.0000,69.0000,1.0000,2,,3.1800,3.0300,3.3600,1350000000000000000000.0000,21,-0.0777,-0.9937,1.0714,0.1520,-0.4603,0.7254,-0.0777,-0.9937,1.0714,0.1520,-0.4603,0.7254,153.0000,89.0000,159.0000,0.9812,0.9812
72540130,2015-10-18,22:31:28.150000,2015-10-18T22:31:28.150000Z,37.7900,-121.9600,8.6200,8.0000,158.0000,85.0000,-166.0000,66.0000,76.0000,-6.0000,2,,3.1000,2.9400,3.2600,979000000000000000000.0000,20,0.9110,-7.2200,6.3090,-2.2620,1.7650,6.5510,0.9110,-7.2200,6.3090,-2.2620,1.7650,6.5510,158.0000,85.0000,194.0000,0.9985,0.9985
72540765,2015-10-19,23:21:17.680000,2015-10-19T23:21:17.680000Z,37.7900,-121.9600,7.4000,8.0000,154.0000,85.0000,163.0000,246.0000,73.0000,5.0000,2,,3.5700,3.4300,3.6000,3134000000000000000000.0000,21,0.6898,-2.6361,1.9463,0.3697,-0.7577,1.9466,0.6898,-2.6361,1.9463,0.3697,-0.7577,1.9466,154.0000,85.0000,163.0000,0.9886,0.9886
72542520,2015-10-23,13:48:24.590000,2015-10-23T13:48:24.590000Z,37.7800,-121.9700,8.7000,5.0000,155.0000,90.0000,173.0000,245.0000,83.0000,0.0000,2,,3.1300,3.0500,3.2300,873400000000000000000.0000,20,-0.1380,-6.5720,6.7100,0.4170,-1.0220,5.5640,-0.1380,-6.5720,6.7100,0.4170,-1.0220,5.5640,155.0000,90.0000,173.0000,0.9878,0.9878
72542915,2015-10-24,07:43:46.260000,2015-10-24T07:43:46.260000Z,37.7800,-121.9700,9.2400,5.0000,243.0000,87.0000,5.0000,153.0000,85.0000,177.0000,2,,3.4000,3.0900,3.2100,812800000000000000000.0000,20,-0.3440,-6.3380,6.6820,-0.4620,-0.8430,4.7760,-0.3440,-6.3380,6.6820,-0.4620,-0.8430,4.7760,153.0000,85.0000,177.0000,0.9844,0.9844
72545745,2015-10-29,16:47:40.980000,2015-10-29T16:47:40.980000Z,41.8900,-119.6800,3.4800,5.0000,206.0000,57.0000,-86.0000,18.0000,33.0000,-97.0000,2,,3.8600,4.1300,3.9800,11449999999999999475712.0000,22,-1.0570,0.1589,0.8981,0.2458,0.3916,0.3513,-1.0570,0.1589,0.8981,0.2458,0.3916,0.3513,206.0000,57.0000,274.0000,0.9384,0.9384
