event_id,date,time_utc,datetime_utc,lat,lon,depth,moment_tensor_depth,strike1,dip1,rake1,strike2,dip2,rake2,n_fault_planes,ma,md,ml,mw,scalar_moment,mt_exponent,mt_mrr,mt_mtt,mt_mpp,mt_mrt,mt_mrp,mt_mtp,mt_1,mt_2,mt_3,mt_4,mt_5,mt_6
21266207,2003-02-02,18:22:58.350000,2003-02-02T18:22:58.350000Z,37.74,-121.94,15.59,11.0,66.0,80.0,-18.0,159.0,72.0,-170.0,2,,4.08,4.17,4.0,1.39127e+22,22,0.01966,-0.92095,0.90129,-0.54517,0.10184,0.91035,0.01966,-0.92095,0.90129,-0.54517,0.10184,0.91035
30225375,2003-02-02,18:47:38.820000,2003-02-02T18:47:38.820000Z,37.75,-121.94,15.96,11.0,247.0,90.0,37.0,157.0,53.0,180.0,2,,4.03,4.03,4.0,1.40314e+22,22,-0.06359,-0.74013,0.80372,-0.73084,-0.43682,0.81484,-0.06359,-0.74013,0.80372,-0.73084,-0.43682,0.81484
21268177,2003-02-18,14:44:26.060000,2003-02-18T14:44:26.060000Z,41.12,-125.02,2.03,11.0,133.0,84.0,-166.0,42.0,76.0,-6.0,2,,3.71,,4.2,2.2711e+22,22,-0.23409,-2.0694,2.3035,-0.50044,0.24585,-0.19999,-0.23409,-2.0694,2.3035,-0.50044,0.24585,-0.19999
21270208,2003-03-08,15:35:01.730000,2003-03-08T15:35:01.730000Z,37.57,-118.88,3.25,5.0,1.0,61.0,-40.0,114.0,55.0,-144.0,2,,4.02,,4.0,1.36155e+22,22,-0.73923,-0.03758,0.77681,-0.5287,-0.47306,-0.88063,-0.73923,-0.03758,0.77681,-0.5287,-0.47306,-0.88063
21273463,2003-04-01,14:54:21.970000,2003-04-01T14:54:21.970000Z,37.41,-121.76,7.94,8.0,326.0,80.0,-140.0,228.0,51.0,-13.0,2,3.46,3.27,3.2,3.3,1.04543e+21,21,-0.2111,-0.656,0.8671,0.5169,-0.4173,0.2048,-0.2111,-0.656,0.8671,0.5169,-0.4173,0.2048
21276828,2003-04-22,10:46:09.550000,2003-04-22T10:46:09.550000Z,40.59,-124.07,26.7,33.0,42.0,88.0,-28.0,133.0,62.0,-178.0,2,,4.05,3.91,4.3,4.18012e+22,22,-0.17523,-3.6018,3.7771,-1.3791,-1.3621,-0.28802,-0.17523,-3.6018,3.7771,-1.3791,-1.3621,-0.28802
30225804,2003-05-20,16:50:41.700000,2003-05-20T16:50:41.700000Z,38.8,-122.8,-0.12,1.5,342.0,80.0,-133.0,241.0,44.0,-15.0,2,,3.51,,4.05,1.497e+22,22,-0.41425,-0.60675,1.021,0.39789,-0.92552,0.67069,-0.41425,-0.60675,1.021,0.39789,-0.92552,0.67069
30225889,2003-05-25,07:09:33.670000,2003-05-25T07:09:33.670000Z,38.46,-122.7,4.62,3.5,60.0,86.0,-6.0,151.0,84.0,-175.0,2,,4.23,4.32,4.12,1.913e+22,22,0.06039,-1.6595,1.5992,-0.27289,0.03227,0.96528,0.06039,-1.6595,1.5992,-0.27289,0.03227,0.96528
21291019,2003-07-04,20:52:57.770000,2003-07-04T20:52:57.770000Z,40.32,-124.58,23.59,24.0,188.0,81.0,12.0,96.0,78.0,171.0,2,3.79,4.1,,4.3,3.99942e+22,22,0.03532,-0.93143,0.89612,0.58504,-0.91221,-3.7458,0.03532,-0.93143,0.89612,0.58504,-0.91221,-3.7458
30226086,2003-07-30,04:50:06.360000,2003-07-30T04:50:06.360000Z,38.68,-122.91,4.87,11.0,313.0,89.0,-171.0,223.0,81.0,-1.0,2,4.42,3.87,4.01,4.0,1.17357e+22,22,-0.14989,-1.0809,1.2308,0.12767,-0.13778,-0.07518,-0.14989,-1.0809,1.2308,0.12767,-0.13778,-0.07518
30226108,2003-08-03,12:00:52.750000,2003-08-03T12:00:52.750000Z,38.8,-122.77,-0.04,1.5,341.0,90.0,175.0,71.0,85.0,0.0,2,4.11,3.8,,4.09,1.697e+22,22,-0.0588,-1.0259,1.0847,-0.03381,0.14171,1.321,-0.0588,-1.0259,1.0847,-0.03381,0.14171,1.321
21299771,2003-08-15,09:22:15.650000,2003-08-15T09:22:15.650000Z,40.98,-125.36,8.14,14.0,226.0,83.0,10.0,134.0,80.0,173.0,2,,4.59,,5.0,4.52428e+23,23,0.20686,-4.5264,4.3195,-0.14051,-0.92455,0.004206,0.20686,-4.5264,4.3195,-0.14051,-0.92455,0.004206
21302742,2003-08-26,02:29:55.750000,2003-08-26T02:29:55.750000Z,40.44,-124.64,19.63,24.0,219.0,84.0,10.0,128.0,80.0,174.0,2,,4.08,3.94,4.4,4.25218e+22,22,0.09687,-4.1121,4.0152,-0.14237,-0.83851,-0.916,0.09687,-4.1121,4.0152,-0.14237,-0.83851,-0.916
21305648,2003-09-05,01:39:53.680000,2003-09-05T01:39:53.680000Z,37.84,-122.22,11.01,14.0,53.0,88.0,-13.0,144.0,77.0,-178.0,2,,3.96,4.13,4.0,1.19558e+22,22,-0.08823,-1.0713,1.1595,-0.22403,-0.14655,0.33468,-0.08823,-1.0713,1.1595,-0.22403,-0.14655,0.33468
21306673,2003-09-10,21:19:24.490000,2003-09-10T21:19:24.490000Z,40.45,-125.65,4.64,5.0,184.0,89.0,48.0,93.0,42.0,178.0,2,4.28,3.76,,4.2,2.13554e+22,22,0.07624,-0.16114,0.0849,-0.16514,-1.5733,-1.431,0.07624,-0.16114,0.0849,-0.16514,-1.5733,-1.431
21309098,2003-09-25,14:33:45.740000,2003-09-25T14:33:45.740000Z,36.82,-121.35,6.0,8.0,315.0,81.0,167.0,47.0,77.0,9.0,2,3.7,3.55,,3.5,2.25726e+21,21,0.5593,-2.4739,1.9146,-0.164,0.4109,0.0754,0.5593,-2.4739,1.9146,-0.164,0.4109,0.0754
30226367,2003-10-03,16:56:34.810000,2003-10-03T16:56:34.810000Z,38.84,-122.81,0.78,1.5,66.0,74.0,-50.0,174.0,42.0,-155.0,2,4.15,3.8,3.9,4.13,1.935e+22,22,-0.81994,-0.17744,0.99738,-1.1597,-0.36278,1.2164,-0.81994,-0.17744,0.99738,-1.1597,-0.36278,1.2164
21311731,2003-10-09,06:11:35.050000,2003-10-09T06:11:35.050000Z,41.07,-125.14,6.35,8.0,142.0,83.0,-144.0,47.0,55.0,-9.0,2,,4.01,,4.5,6.50941e+22,22,-0.77017,-4.7478,5.518,-3.0691,2.3346,0.92449,-0.77017,-4.7478,5.518,-3.0691,2.3346,0.92449
30226452,2003-10-19,15:32:52.180000,2003-10-19T15:32:52.180000Z,37.91,-122.15,7.81,5.0,332.0,86.0,-152.0,240.0,62.0,-4.0,2,,3.57,3.53,3.5,2.05401e+21,21,-0.0127,-1.5203,1.533,0.6534,-0.747,0.9613,-0.0127,-1.5203,1.533,0.6534,-0.747,0.9613
30226539,2003-11-06,22:04:13.230000,2003-11-06T22:04:13.230000Z,37.21,-121.66,6.68,8.0,141.0,53.0,97.0,310.0,37.0,81.0,2,4.08,3.73,,3.7,4.80085e+21,21,4.4151,-2.1422,-2.2729,0.5838,-1.2325,2.5776,4.4151,-2.1422,-2.2729,0.5838,-1.2325,2.5776
21323712,2003-12-22,19:15:56.240000,2003-12-22T19:15:56.240000Z,35.7,-121.1,8.38,8.0,306.0,54.0,94.0,118.0,37.0,84.0,2,,5.42,,6.5,7.53879e+25,25,7.402,-5.1488,-2.2533,-1.6168,1.6126,2.931,7.402,-5.1488,-2.2533,-1.6168,1.6126,2.931
30500293,2003-12-22,21:31:36.410000,2003-12-22T21:31:36.410000Z,35.71,-121.07,4.86,5.0,110.0,62.0,70.0,328.0,33.0,123.0,2,,4.32,4.33,4.2,2.466e+22,22,1.7292,-1.2917,-0.43749,1.2803,-0.27283,1.454,1.7292,-1.2917,-0.43749,1.2803,-0.27283,1.454
30500324,2003-12-22,23:35:55.300000,2003-12-22T23:35:55.300000Z,35.71,-121.08,7.63,8.0,101.0,84.0,51.0,4.0,39.0,171.0,2,,3.83,,3.77,5.617e+21,21,0.967,-0.2046,-0.7625,3.9755,-1.65,3.7762,0.967,-0.2046,-0.7625,3.9755,-1.65,3.7762
30226891,2003-12-22,23:52:36.810000,2003-12-22T23:52:36.810000Z,35.54,-120.89,3.47,5.0,97.0,49.0,75.0,300.0,43.0,107.0,2,,4.05,,4.1,1.57162e+22,22,1.3922,-1.4913,0.09913,0.21914,0.16999,0.59529,1.3922,-1.4913,0.09913,0.21914,0.16999,0.59529
30500512,2003-12-23,02:06:55.320000,2003-12-23T02:06:55.320000Z,35.68,-121.11,6.09,8.0,316.0,60.0,113.0,95.0,37.0,55.0,2,,4.12,4.23,4.1,1.69084e+22,22,1.1563,-1.2818,0.12555,-0.46445,0.57352,1.0245,1.1563,-1.2818,0.12555,-0.46445,0.57352,1.0245
30226898,2003-12-23,02:56:49.190000,2003-12-23T02:56:49.190000Z,35.71,-121.06,5.39,8.0,92.0,68.0,29.0,350.0,63.0,156.0,2,,3.95,,3.9,8.41404e+21,21,5.018,-3.859,-1.1591,1.1941,-0.0101,8.0043,5.018,-3.859,-1.1591,1.1941,-0.0101,8.0043
68006118,2003-12-23,03:03:20.900000,2003-12-23T03:03:20.900000Z,35.67,-121.09,7.07,5.0,82.0,70.0,51.0,329.0,43.0,150.0,2,,3.96,,3.46,1.951e+21,21,0.986,-1.3888,0.4028,1.0576,0.4527,0.9896,0.986,-1.3888,0.4028,1.0576,0.4527,0.9896
21324210,2003-12-23,03:46:00.940000,2003-12-23T03:46:00.940000Z,35.69,-121.12,7.06,14.0,158.0,88.0,-161.0,67.0,71.0,-2.0,2,,4.28,,4.3,3.07676e+22,22,-0.10054,-2.0097,2.1103,-0.45679,0.91458,2.0424,-0.10054,-2.0097,2.1103,-0.45679,0.91458,2.0424
30226902,2003-12-23,05:30:19.340000,2003-12-23T05:30:19.340000Z,35.66,-121.11,6.76,5.0,114.0,53.0,95.0,285.0,37.0,83.0,2,,4.22,,4.1,1.77435e+22,22,1.6209,-1.5635,-0.05745,0.42798,-0.27395,0.60754,1.6209,-1.5635,-0.05745,0.42798,-0.27395,0.60754
21324916,2003-12-23,11:40:36.480000,2003-12-23T11:40:36.480000Z,35.69,-121.11,6.92,8.0,93.0,79.0,63.0,343.0,29.0,158.0,2,,4.01,4.18,3.87,8.03e+21,21,2.2975,-2.9832,0.6856,6.5254,-0.6128,4.0137,2.2975,-2.9832,0.6856,6.5254,-0.6128,4.0137
21324051,2003-12-23,18:17:11.210000,2003-12-23T18:17:11.210000Z,35.65,-121.05,7.79,5.0,286.0,62.0,93.0,100.0,28.0,84.0,2,,4.67,,4.7,1.3322e+23,23,1.0666,-1.088,0.021384,-0.69972,0.23242,0.2743,1.0666,-1.088,0.021384,-0.69972,0.23242,0.2743
30500582,2003-12-25,05:20:13.360000,2003-12-25T05:20:13.360000Z,35.65,-121.1,2.86,5.0,100.0,46.0,78.0,298.0,45.0,102.0,2,,4.01,4.2,3.84,7.115e+21,21,6.9569,-6.3319,-0.6249,0.5054,0.9661,2.2348,6.9569,-6.3319,-0.6249,0.5054,0.9661,2.2348
30500583,2003-12-25,05:21:59.310000,2003-12-25T05:21:59.310000Z,35.65,-121.1,5.28,5.0,307.0,59.0,104.0,102.0,34.0,69.0,2,,4.13,4.33,4.0,1.21314e+22,22,1.0619,-0.90425,-0.1576,-0.33309,0.44942,0.41757,1.0619,-0.90425,-0.1576,-0.33309,0.44942,0.41757
30500384,2003-12-25,06:34:50.040000,2003-12-25T06:34:50.040000Z,35.65,-121.1,4.25,5.0,299.0,49.0,75.0,140.0,43.0,106.0,2,,4.13,,3.9,9.30943e+21,21,9.0001,-5.383399,-3.6168,-1.8641,-0.8196,4.584,9.0001,-5.383399,-3.6168,-1.8641,-0.8196,4.584
21324755,2003-12-25,09:45:55.540000,2003-12-25T09:45:55.540000Z,35.66,-121.09,2.45,5.0,113.0,47.0,78.0,310.0,44.0,103.0,2,,3.97,4.1,3.82,6.794e+21,21,6.1508,-4.9975,-1.1533,0.7379,0.4751,3.756,6.1508,-4.9975,-1.1533,0.7379,0.4751,3.756
21325884,2003-12-25,11:50:01.820000,2003-12-25T11:50:01.820000Z,35.54,-120.85,6.02,5.0,71.0,56.0,44.0,312.0,54.0,137.0,2,,4.37,4.6,4.44,5.615e+22,22,3.6028,-5.2185,1.6158,0.72087,2.7519,1.4356,3.6028,-5.2185,1.6158,0.72087,2.7519,1.4356
30226924,2004-01-02,10:44:52.040000,2004-01-02T10:44:52.040000Z,35.7,-121.15,7.0,8.0,99.0,58.0,60.0,327.0,43.0,129.0,2,,4.05,,3.94,1.011e+22,22,0.7558,-0.66659,-0.0892,0.39181,0.14579,0.58848,0.7558,-0.66659,-0.0892,0.39181,0.14579,0.58848
30226905,2004-01-02,10:47:40.120000,2004-01-02T10:47:40.120000Z,35.7,-121.15,6.71,8.0,309.0,60.0,104.0,102.0,32.0,67.0,2,,3.9,,4.14,2.022e+22,22,1.5941,-1.4566,-0.13759,-0.66633,0.76791,0.86362,1.5941,-1.4566,-0.13759,-0.66633,0.76791,0.86362
21335949,2004-01-21,06:23:00.790000,2004-01-21T06:23:00.790000Z,37.72,-121.82,18.56,14.0,130.0,55.0,109.0,280.0,39.0,65.0,2,,3.66,3.53,3.71,4.572e+21,21,3.8087,-3.6431,-0.1656,0.7132,-1.3965,2.2033,3.8087,-3.6431,-0.1656,0.7132,-1.3965,2.2033
21339029,2004-01-31,02:11:23.210000,2004-01-31T02:11:23.210000Z,37.1,-121.56,6.5,8.0,318.0,84.0,-144.0,223.0,55.0,-8.0,2,,3.64,3.74,3.58,2.869e+21,21,-0.2436,-2.1731,2.4167,1.4453,-0.9321,0.1292,-0.2436,-2.1731,2.4167,1.4453,-0.9321,0.1292
21343245,2004-02-15,02:52:22.680000,2004-02-15T02:52:22.680000Z,35.58,-120.88,3.19,3.5,120.0,54.0,96.0,290.0,37.0,82.0,2,,3.61,3.7,3.41,1.634e+21,21,1.3577,-1.3671,0.0094,0.3914,-0.2847,0.8356,1.3577,-1.3671,0.0094,0.3914,-0.2847,0.8356
21344222,2004-02-18,20:37:46.420000,2004-02-18T20:37:46.420000Z,38.84,-122.77,2.55,3.5,229.0,72.0,-77.0,12.0,22.0,-125.0,2,,4.12,4.27,4.58,9.357e+22,22,-5.5414,1.1445,4.3969,6.0839,4.3257,2.518,-5.5414,1.1445,4.3969,6.0839,4.3257,2.518
21349575,2004-03-11,07:00:27.390000,2004-03-11T07:00:27.390000Z,35.71,-121.14,7.89,8.0,103.0,50.0,82.0,295.0,41.0,99.0,2,,3.8,3.93,3.7,4.349e+21,21,4.2756,-3.8252,-0.4504,0.7747,0.2197,1.3065,4.2756,-3.8252,-0.4504,0.7747,0.2197,1.3065
21350824,2004-03-16,06:38:32.570000,2004-03-16T06:38:32.570000Z,36.81,-121.52,4.65,5.0,132.0,80.0,-169.0,40.0,79.0,-10.0,2,,4.7,4.53,4.25,2.951e+22,22,0.35444,-2.971,2.6165,-0.95221,-0.03484,-0.41916,0.35444,-2.971,2.6165,-0.95221,-0.03484,-0.41916
21351360,2004-03-17,23:53:07.280000,2004-03-17T23:53:07.280000Z,35.73,-121.07,4.27,5.0,292.0,49.0,71.0,140.0,45.0,111.0,2,,4.61,,4.51,7.149e+22,22,6.6827,-4.5571,-2.1256,-1.4655,-1.0918,3.5781,6.6827,-4.5571,-2.1256,-1.4655,-1.0918,3.5781
21351534,2004-03-18,10:26:52.740000,2004-03-18T10:26:52.740000Z,35.72,-121.07,4.78,5.0,115.0,55.0,79.0,314.0,37.0,105.0,2,,3.68,3.74,3.63,3.457e+21,21,3.3504,-2.1665,-1.1838,1.2266,-0.0803,1.3641,3.3504,-2.1665,-1.1838,1.2266,-0.0803,1.3641
21358975,2004-04-19,06:20:14.470000,2004-04-19T06:20:14.470000Z,40.37,-120.63,-1.9,8.0,308.0,86.0,166.0,39.0,76.0,5.0,2,,3.65,,3.66,3.805e+21,21,0.2457,-3.7111,3.4654,-0.5453,0.7314,-0.8584,0.2457,-3.7111,3.4654,-0.5453,0.7314,-0.8584
21361036,2004-04-29,19:49:58.830000,2004-04-29T19:49:58.830000Z,37.73,-121.82,18.7,18.0,132.0,58.0,113.0,272.0,39.0,57.0,2,,3.74,3.63,3.75,5.193e+21,21,4.1891,-4.1331,-0.056,0.9296,-2.1632,2.0327,4.1891,-4.1331,-0.056,0.9296,-2.1632,2.0327
30227590,2004-05-02,13:22:00.300000,2004-05-02T13:22:00.300000Z,35.5,-120.81,4.82,8.0,263.0,58.0,43.0,147.0,55.0,140.0,2,,3.71,3.73,3.5,2.89483e+21,21,1.7832,-2.2209,0.4377,-0.6702,-1.0922,1.6164,1.7832,-2.2209,0.4377,-0.6702,-1.0922,1.6164
30227538,2004-05-04,17:25:31.700000,2004-05-04T17:25:31.700000Z,36.7,-121.29,5.36,5.0,292.0,55.0,81.0,127.0,36.0,102.0,2,,3.66,,3.72,4.663e+21,21,3.6164,-3.6131,-0.0033,-1.4295,0.4502,2.865,3.6164,-3.6131,-0.0033,-1.4295,0.4502,2.865
21368407,2004-06-03,08:54:46.230000,2004-06-03T08:54:46.230000Z,39.33,-120.01,2.99,8.0,356.0,56.0,-63.0,133.0,42.0,-125.0,2,,4.22,4.53,4.2,2.21183e+22,22,-1.6842,-0.14394,1.8281,-0.27682,-0.71753,-1.1644,-1.6842,-0.14394,1.8281,-0.27682,-0.71753,-1.1644
21368984,2004-06-05,02:46:51.110000,2004-06-05T02:46:51.110000Z,35.54,-121.31,1.14,5.0,54.0,84.0,-19.0,146.0,71.0,-174.0,2,,3.72,3.58,3.53,2.44e+21,21,-0.5578,-1.88,2.4378,-0.5877,-0.4234,0.8454,-0.5578,-1.88,2.4378,-0.5877,-0.4234,0.8454
21369286,2004-06-06,08:40:52.380000,2004-06-06T08:40:52.380000Z,35.54,-121.3,1.75,5.0,61.0,88.0,-22.0,152.0,68.0,-178.0,2,,3.83,,3.72,4.771e+21,21,0.9262,-4.2481,3.3219,-2.04,-0.1422,2.2321,0.9262,-4.2481,3.3219,-2.04,-0.1422,2.2321
21377965,2004-07-13,23:45:45.760000,2004-07-13T23:45:45.760000Z,35.73,-121.06,4.7,5.0,112.0,49.0,89.0,293.0,41.0,91.0,2,,3.93,4.05,3.92,9.513999e+21,21,9.4914,-7.9856,-1.5058,1.2452,-0.3955,3.2797,9.4914,-7.9856,-1.5058,1.2452,-0.3955,3.2797
21378017,2004-07-14,02:45:30.510000,2004-07-14T02:45:30.510000Z,35.73,-121.06,4.06,5.0,107.0,47.0,78.0,305.0,44.0,103.0,2,,3.56,3.55,3.44,1.813e+21,21,1.831,-1.4218,-0.4092,0.2264,0.2264,0.6544,1.831,-1.4218,-0.4092,0.2264,0.2264,0.6544
21383395,2004-07-27,03:38:17.070000,2004-07-27T03:38:17.070000Z,35.72,-121.05,4.82,5.0,107.0,49.0,86.0,293.0,41.0,95.0,2,,3.76,3.88,3.7,4.37e+21,21,4.4837,-3.7193,-0.7645,0.6579,0.0396,1.219,4.4837,-3.7193,-0.7645,0.6579,0.0396,1.219
21385203,2004-07-31,10:35:54.020000,2004-07-31T10:35:54.020000Z,36.64,-121.26,10.17,11.0,230.0,81.0,16.0,137.0,74.0,170.0,2,,3.55,,3.46,1.934e+21,21,0.2024,-1.924,1.7216,-0.2094,-0.5462,0.2122,0.2024,-1.924,1.7216,-0.2094,-0.5462,0.2122
21386701,2004-08-07,07:32:07.640000,2004-08-07T07:32:07.640000Z,40.31,-124.57,19.07,24.0,184.0,88.0,9.0,93.0,81.0,177.0,2,,3.79,,4.1,1.762e+22,22,0.037,-0.22133,0.18433,0.0548,-0.2808,-1.7269,0.037,-0.22133,0.18433,0.0548,-0.2808,-1.7269
21389171,2004-08-16,07:39:01.520000,2004-08-16T07:39:01.520000Z,35.64,-120.94,7.3,8.0,288.0,88.0,86.0,168.0,4.0,150.0,2,,3.74,3.82,3.65,3.653e+21,21,0.4267,0.0181,-0.4448,-3.4632,1.1111,0.1042,0.4267,0.0181,-0.4448,-3.4632,1.1111,0.1042
21392076,2004-08-30,04:30:57.040000,2004-08-30T04:30:57.040000Z,36.58,-121.18,8.53,11.0,136.0,86.0,172.0,226.0,82.0,4.0,2,,3.96,,3.91,9.004e+21,21,0.3123,-9.0567,8.7444,0.4202,-1.2455,0.2791,0.3123,-9.0567,8.7444,0.4202,-1.2455,0.2791
21392238,2004-08-31,00:40:18.610000,2004-08-31T00:40:18.610000Z,35.68,-121.1,4.44,5.0,108.0,59.0,71.0,322.0,35.0,118.0,2,,3.83,,3.81,6.351e+21,21,5.4061,-3.6674,-1.7387,3.1358,0.2003,2.7751,5.4061,-3.6674,-1.7387,3.1358,0.2003,2.7751
21392343,2004-08-31,09:12:27.740000,2004-08-31T09:12:27.740000Z,36.59,-121.18,6.48,8.0,44.0,84.0,-11.0,135.0,79.0,-173.0,2,,3.74,,3.77,5.589e+21,21,-0.337,-5.2875,5.6245,-1.1327,-0.3303,-0.048,-0.337,-5.2875,5.6245,-1.1327,-0.3303,-0.048
30506171,2004-09-18,07:07:10.510000,2004-09-18T07:07:10.510000Z,38.01,-118.68,3.44,5.0,240.0,89.0,-27.0,331.0,63.0,-178.0,2,,4.6,3.2,3.5,2.229e+21,21,0.0543,-1.7388,1.6845,0.953,0.3896,0.9956,0.0543,-1.7388,1.6845,0.953,0.3896,0.9956
21396039,2004-09-18,07:07:59.960000,2004-09-18T07:07:59.960000Z,38.01,-118.67,6.07,8.0,56.0,86.0,35.0,323.0,55.0,175.0,2,,3.19,4.09,4.11,1.793e+22,22,0.46569,-1.7084,1.2427,1.0146,0.24477,0.33452,0.46569,-1.7084,1.2427,1.0146,0.24477,0.33452
21396101,2004-09-18,12:39:19.980000,2004-09-18T12:39:19.980000Z,38.01,-118.68,-1.68,8.0,246.0,73.0,-19.0,341.0,72.0,-162.0,2,,3.52,,3.46,1.917e+21,21,0.0258,-1.1577,1.1319,0.9495,-0.404,1.2224,0.0258,-1.1577,1.1319,0.9495,-0.404,1.2224
21396205,2004-09-18,23:02:17.750000,2004-09-18T23:02:17.750000Z,38.01,-118.68,3.36,5.0,60.0,88.0,15.0,329.0,75.0,178.0,2,,5.36,,5.4,1.554e+24,24,-0.27903,-1.1623,1.4413,0.26938,0.36532,0.73627,-0.27903,-1.1623,1.4413,0.26938,0.36532,0.73627
30500748,2004-09-18,23:43:41.490000,2004-09-18T23:43:41.490000Z,38.02,-118.66,0.43,5.0,52.0,85.0,12.0,321.0,78.0,175.0,2,,5.32,5.46,5.35,1.3e+24,24,-0.18291,-1.1355,1.3184,0.11849,0.33381,0.28539,-0.18291,-1.1355,1.3184,0.11849,0.33381,0.28539
21396555,2004-09-19,06:58:04.180000,2004-09-19T06:58:04.180000Z,38.01,-118.68,4.97,11.0,339.0,75.0,163.0,74.0,73.0,15.0,2,,3.78,3.93,3.91,9.264e+21,21,1.285,-5.786,4.501,1.2573,3.0318,6.8818,1.285,-5.786,4.501,1.2573,3.0318,6.8818
21397068,2004-09-20,16:51:04.810000,2004-09-20T16:51:04.810000Z,38.03,-118.64,2.18,5.0,333.0,83.0,162.0,66.0,72.0,8.0,2,,4.55,,4.67,1.251e+23,23,-0.26381,-0.78472,1.0485,0.1044,0.55459,0.70367,-0.26381,-0.78472,1.0485,0.1044,0.55459,0.70367
21397331,2004-09-21,05:51:42.610000,2004-09-21T05:51:42.610000Z,38.0,-118.71,4.7,8.0,78.0,74.0,37.0,336.0,55.0,161.0,2,,3.66,3.72,3.61,3.213e+21,21,1.4529,-2.5386,1.0858,1.3367,0.1862,2.1514,1.4529,-2.5386,1.0858,1.3367,0.1862,2.1514
21397674,2004-09-22,10:57:35.610000,2004-09-22T10:57:35.610000Z,36.8,-121.53,7.91,11.0,53.0,86.0,-30.0,145.0,60.0,-176.0,2,,3.73,,3.67,3.988e+21,21,-0.3366,-3.1273,3.4639,-1.6305,-1.0958,1.0571,-0.3366,-3.1273,3.4639,-1.6305,-1.0958,1.0571
21399972,2004-09-26,15:54:05.960000,2004-09-26T15:54:05.960000Z,36.16,-120.65,0.5,5.0,121.0,55.0,102.0,281.0,37.0,73.0,2,,3.76,3.71,3.7,4.359e+21,21,3.8432,-3.6934,-0.1498,0.9689,-1.0992,1.658,3.8432,-3.6934,-0.1498,0.9689,-1.0992,1.658
30228270,2004-09-28,17:15:24.250000,2004-09-28T17:15:24.250000Z,35.82,-120.37,8.14,8.0,234.0,81.0,10.0,142.0,80.0,171.0,2,,5.25,6.16,5.97,1.135e+25,25,0.034701,-1.0747,1.04,-0.053789,-0.27148,0.30599,0.034701,-1.0747,1.04,-0.053789,-0.27148,0.30599
21400461,2004-09-28,17:24:15.280000,2004-09-28T17:24:15.280000Z,35.8,-120.35,6.0,5.0,330.0,84.0,-166.0,239.0,76.0,-6.0,2,,4.26,4.71,4.71,1.449e+23,23,-0.20064,-1.1327,1.3333,0.23428,-0.22878,0.67644,-0.20064,-1.1327,1.3333,0.23428,-0.22878,0.67644
21400474,2004-09-28,19:31:27.810000,2004-09-28T19:31:27.810000Z,35.84,-120.39,8.68,8.0,236.0,90.0,7.0,146.0,83.0,180.0,2,,4.03,4.02,4.03,1.392e+22,22,-0.02721,-1.2627,1.2899,-0.1429,-0.11278,0.52599,-0.02721,-1.2627,1.2899,-0.1429,-0.11278,0.52599
21401069,2004-09-29,17:10:04.030000,2004-09-29T17:10:04.030000Z,35.95,-120.5,10.77,11.0,235.0,90.0,10.0,145.0,80.0,180.0,2,,5.3,,5.0,4.55624e+23,23,-0.29871,-4.0426,4.3413,-0.57724,-0.53475,1.6061,-0.29871,-4.0426,4.3413,-0.57724,-0.53475,1.6061
21400816,2004-09-29,22:54:53.930000,2004-09-29T22:54:53.930000Z,35.39,-118.63,8.27,11.0,115.0,90.0,173.0,205.0,83.0,1.0,2,,4.69,,5.0,3.97891e+23,23,-1.083,-2.4438,3.5268,0.36024,-0.42913,-2.5812,-1.083,-2.4438,3.5268,0.36024,-0.42913,-2.5812
21401170,2004-09-30,18:54:28.840000,2004-09-30T18:54:28.840000Z,35.99,-120.54,9.89,11.0,143.0,89.0,-178.0,52.0,88.0,-1.0,2,,5.08,,4.88,2.565e+23,23,-0.10988,-2.42,2.5299,-0.10694,0.046541,0.66343,-0.10988,-2.42,2.5299,-0.10694,0.046541,0.66343
21402583,2004-10-02,12:22:09.050000,2004-10-02T12:22:09.050000Z,35.54,-120.82,4.97,5.0,321.0,64.0,137.0,73.0,52.0,33.0,2,,4.13,,4.06,1.507e+22,22,0.8118,-1.3012,0.48944,-0.04298,0.77714,0.60926,0.8118,-1.3012,0.48944,-0.04298,0.77714,0.60926
21405798,2004-10-09,03:45:48.680000,2004-10-09T03:45:48.680000Z,37.98,-118.66,5.45,11.0,92.0,86.0,10.0,2.0,80.0,176.0,2,,4.31,4.68,4.52,7.583e+22,22,-0.97919,1.0502,-0.07103,1.4864,0.79647,7.4005,-0.97919,1.0502,-0.07103,1.4864,0.79647,7.4005
21406398,2004-10-10,14:03:22.410000,2004-10-10T14:03:22.410000Z,37.96,-118.66,5.45,8.0,187.0,90.0,166.0,277.0,76.0,0.0,2,,3.57,3.51,3.6,3.104e+21,21,0.0394,0.6906,-0.73,-0.0815,-0.7476,2.926,0.0394,0.6906,-0.73,-0.0815,-0.7476,2.926
21407023,2004-10-12,00:53:51.830000,2004-10-12T00:53:51.830000Z,41.52,-125.77,4.19,8.0,17.0,68.0,-51.0,132.0,44.0,-147.0,2,,3.88,,4.4,5.031e+22,22,-2.7465,-1.9508,4.6973,-1.1888,-2.3156,-1.6528,-2.7465,-1.9508,4.6973,-1.1888,-2.3156,-1.6528
